'Tarka Dall', 'Madras', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,,,,,
'Saag Bhajee', 'Mix Starter',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Chicken Tikka', 'Persian Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Mixed Raita', 'Pilau Rice', 'Vegetable Samosa', 'Keema Rice', 'Bombay Aloo', 'Chicken Tikka Balti',,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Onion Bhaji', 'Bombay Aloo', 'Cauliflower Bhajee', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Keema Naan', 'Onion Bhaji', 'Chicken Chaat', 'Saag Aloo', 'Chicken Tikka (Main)', 'Chicken Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Saag Aloo', 'Methi', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Plain Papadum', 'Naan', 'Bombay Aloo', 'Chicken Tikka Karahi', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Saag Aloo', 'Madras', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Spicy Papadum', 'Pilau Rice', 'Onion Bhaji', 'Bombay Aloo', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Bombay Aloo', 'Chicken Tikka Masala', 'Lamb Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Prawn Puree', 'Cauliflower Bhajee', 'Curry',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Garlic Naan', 'Chicken Tikka (Main)', 'Methi', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Special Fried Rice', 'Madras', 'Korma', 'Dhansak',,,,,,,,,,,,,,,,,,,,,,,,
'Onion Bhaji',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Meat Samosa', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,
'Coke 1.5 ltr', 'Mixed Raita', 'Mushroom Rice', 'French Fries', 'Prawn Puree', 'Dupiaza',,,,,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Plain Papadum', 'Garlic Naan', 'Peshwari Naan', 'Pilau Rice', 'Madras', 'Curry', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Naan', 'Peshwari Naan', 'Lamb Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Plain Rice', 'Keema Naan', 'Crispy Aloo', 'COBRA (660ML)', 'Bhuna', 'Korma', 'Lamb Tikka Sizzler',,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Garlic Naan', 'Meat Samosa', 'Mushroom Rice', 'Onion Rice', 'Mushroom Bhajee', 'Madras', 'Bhuna', 'Tandoori Fish (Main)', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,
'Chapati', 'Keema Naan', 'Onion Bhaji', 'Keema Rice', 'Saag Paneer', 'Madras', 'Chicken Chilli Masala', 'Korma', 'Rogon',,,,,,,,,,,,,,,,,,,,
'House white wine 75cl',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Mushroom Rice', 'Mushroom Bhajee', 'Curry', 'Curry',,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Plain Rice', 'Onion Bhaji', 'Chicken Tikka (Main)', 'Tandoori Chicken Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Roti', 'Naan', 'Meat Samosa', 'Vegetable Samosa', 'Onion Bhaji', 'Chicken Tikka (Main)', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'Chicken Tikka', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Tandoori Chicken', 'Lamb Balti', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,
'Lime Pickle', 'Mint Sauce', 'Plain Papadum', 'Mushroom Rice', 'Mini Bhaji', 'COBRA (660ML)', 'Chicken Tikka Masala', 'Curry', 'House white wine 75cl',,,,,,,,,,,,,,,,,,,,
'Naan', 'Bhindi Bhajee', 'Garlic Lamb', 'Chicken Karahi',,,,,,,,,,,,,,,,,,,,,,,,,
'Lamb Karahi',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Pilau Rice', 'Keema Naan', 'Cauliflower Bhajee', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Bombay Aloo', 'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Fish', 'Persian Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Onion Bhaji', 'Paneer Tikka Masala', 'Vegetable Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Meat Samosa', 'Aloo Brinjal', 'Garlic Mirch Lamb', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,,
'Lamb Chops (Main)', 'Tandoori Fish (Main)', 'Tandoori Mixed Grill', 'King Prawn Shaslick',,,,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Saag Paneer', 'Butter Chicken', 'Lamb Chops (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Keema Rice', 'Mini Bhaji', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Mushroom Rice', 'Meat Samosa', 'Onion Bhaji', 'Dupiaza', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Tandoori Chicken', 'Lamb Tikka', 'Sheek Kehab', 'King Prawn Karahi',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Garlic Naan', 'Meat Samosa', 'Bombay Aloo', 'Chicken Tikka Masala', 'Lamb Tikka Jalfrezi', 'Korma',,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Plain Rice', 'Peshwari Naan', 'Chicken Tikka Masala', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Mushroom Rice', 'Korma', 'Chicken Tikka Masala', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Spicy Papadum', 'Onion Bhaji', 'Saag Dall', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Green Salad', 'Vegetable Samosa', 'Paneer Sizzler',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Pilau Rice', 'Saag Paneer', 'Saag Aloo', 'Rogon', 'Bhuna', 'Vegetable Biryani', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Plain Rice', 'Green Salad', 'Chicken Tikka', 'Bombay Aloo', 'Korma', 'Garlic Chicken', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Aloo Gobi', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Saag Aloo', 'Tarka Dall', 'Lal Mirch Chicken', 'Chicken Shaslick',,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Roti', 'Coke 1.5 ltr', 'Pilau Rice', 'Chicken Tikka', 'Aloo Dupiaza', 'Methi',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Tarka Dall', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,,,
'Cauliflower Bhajee', 'King Prawn Shaslick',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Saag Aloo', 'Vegetable Biryani', 'Tandoori Fish Karahi',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Saag Aloo', 'Vegetable Biryani', 'Tandoori Fish Karahi',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Plain Rice', 'Keema Rice', 'Mushroom Rice', 'Madras', 'Korma', 'Vegetable Balti',,,,,,,,,,,,,,,,,,,,,
'Puree', 'Paneer Pakora', 'Masala Sauce',,,,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Special Fried Rice', 'Stuffed Paratha', 'Bombay Aloo', 'Vegetable Curry', 'Dupiaza', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Bombay Aloo', 'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,
'Tarka Dall', 'Chana Masala', 'Tandoori Fish (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Chicken Tikka Pasanda', 'Chicken Tikka Masala', 'Korma', 'Lamb Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,
'Spicy Papadum', 'Naan', 'Pilau Rice', 'Meat Samosa', 'Crispy Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Garlic Naan', 'Mushroom Rice', 'Chana Chaat', 'Chicken Tikka (Main)', 'Dhansak', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Curry', 'Rogon',,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mint Sauce', 'Plain Papadum', 'Keema Naan', 'Pilau Rice', 'Onion Bhaji', 'Madras', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Garlic Naan', 'Vegetable Curry', 'Tandoori Chicken (Main)', 'Lamb Chops (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Spicy Papadum', 'Onion Bhaji', 'Saag Dall', 'Tandoori Chicken Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Mushroom Rice', 'Tandoori Fish', 'Bombay Aloo', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'French Fries', 'Mushroom Rice', 'Bombay Aloo', 'Madras', 'Chicken Tikka (Main)',,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Naan', 'Plain Rice', 'Mini Bhaji', 'Tandoori Chicken', 'Cauliflower Bhajee', 'Vegetable Curry', 'Tandoori Chicken (Main)', 'Korma',,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Red Sauce', 'Plain Papadum', 'Special Fried Rice', 'Bombay Aloo', 'Curry', 'Bhuna', 'Madras', 'Methi',,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Mix Starter', 'Bombay Aloo', 'Mushroom Bhajee', 'Chicken Tikka (Main)', 'Bombay',,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Pilau Rice', 'Sheek Kebab (Main)', 'Korma', 'Bombay',,,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Onion Bhaji', 'Mushroom Rice', 'Bombay Aloo', 'Lamb Karahi', 'Dupiaza',,,,,,,,,,,,,,,,,,,,,,
'Vegetable Rice', 'Aloo Dupiaza', 'Aloo Mithy', 'Bhindi Bhajee',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Garlic Naan', 'Pilau Rice', 'Mini Bhaji', 'Vegetable Samosa', 'Chicken Chaat', 'Sheek Kehab', 'Mix Starter', 'Korma',,,,,,,,,,,,,,,,,,,
'Naan', 'Garlic Naan', 'Vegetable Rice', 'Masala Sauce', 'Bangon Hari Mirch', 'Vegetable Korma', 'Paneer Tikka Masala', 'Chilli Paneer',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Garlic Naan', 'Egg Rice', 'French Fries', 'Chicken Tikka Masala', 'Chicken Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Fish', 'Persian Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Onion Bhaji', 'Meat Samosa', 'Keema Rice', 'Saag Aloo', 'Curry', 'Saag',,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Garlic Naan', 'Chicken Tikka (Main)', 'Methi', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Peshwari Naan', 'Bombay Aloo', 'Lamb Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Rice', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Onion Bhaji', 'Aloo Chaat', 'Prawn Puree', 'Mushroom Bhajee', 'Chicken Tikka Sizzler', 'Vegetable Biryani',,,,,,,,,,,,,,,,,,,,,,
'Kulcha Naan', 'Mushroom Rice', 'Mushroom', 'Pathia', 'Rogon',,,,,,,,,,,,,,,,,,,,,,,,
'Plain Rice', 'Saag Rice', 'Brinjal Bhajee', 'Korma', 'Bhuna',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Tarka Dall', 'Butter Chicken', 'Chicken Tikka Pasanda',,,,,,,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Mushroom Rice', 'King Prawn Puree', 'Curry',,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Mango Chutney', 'Plain Papadum', 'Naan', 'Plain Rice', 'Sheek Kehab', 'Bombay Aloo', 'Curry',,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Keema Naan', 'French Fries', 'Mushroom Bhajee', 'Chicken Tikka Masala', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Mushroom Rice', 'Saag Aloo', 'Madras', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Sheek Kehab', 'Bhindi Bhajee', 'Chicken Tikka Masala', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Vegetable Rice', 'Mini Bhaji', 'Bombay Aloo', 'Saag', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,
'Vegetable Curry', 'Chana Masala', 'Chilli Paneer',,,,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Lemon Rice', 'Saag Aloo', 'Chicken Tikka (Main)', 'Prawn Karahi',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Keema Naan', 'Prawn Puree', 'Madras', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Peshwari Naan', 'Mushroom Rice', 'Mix Starter', 'Bombay Aloo', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Egg Rice', 'Onion Bhaji', 'Aloo Dupiaza',,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Brinjal Bhajee', 'Madras', 'Chicken Tikka (Main)', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Pilau Rice', 'Onion Bhaji', 'Mushroom Rice', 'Bombay Aloo', 'Garlic Chicken', 'Lamb Tikka Masala', 'Pathia', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,
'Naan', 'Lal Mirch Lamb', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Plain Rice', 'Crispy Aloo', 'Bhindi Bhajee', 'Chicken Shaslick', 'Dhansak',,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Pilau Rice', 'Garlic Naan', 'Vegetable Balti', 'Paneer Karahi',,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Chicken Chaat (Main)', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Onion Bhaji', 'Saag Aloo', 'Bhindi Bhajee', 'Chicken Chaat (Main)', 'Chicken Tikka Masala', 'Korma', 'Tandoori King Prawn Masala',,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Spicy Papadum', 'Garlic Naan', 'Aloo Brinjal', 'Chicken Tikka (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Keema Naan', 'Onion Bhaji', 'Special Fried Rice', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Mix Starter', 'Vegetable Curry', 'Bombay Aloo', 'Chicken Shaslick',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Peshwari Naan', 'Pilau Rice', 'Stuffed Paratha', 'Royal Paneer', 'Vegetable Korma', 'Chicken Karahi', 'Lamb Karahi', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Peshwari Naan', 'Pilau Rice', 'Korma', 'Dupiaza', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Plain Papadum', 'Naan', 'Paratha', 'Pilau Rice', 'Bombay Aloo', 'Chicken Tikka (Main)', 'Madras', 'Dhansak',,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Plain Papadum', 'Keema Naan', 'Mushroom Rice', 'Aloo Chaat', 'Chana Chaat', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Onion Bhaji', 'Stuffed Paratha', 'Cauliflower Bhajee', 'Bhindi Bhajee', 'Mushroom Bhajee', 'Tandoori Fish (Main)', 'King Prawn Biryani',,,,,,,,,,,,,,,,,,,,
'Mushroom Rice', 'Onion Rice', 'Mix Starter', 'Saag Aloo', 'Lamb Balti', 'Lamb Tikka Balti',,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Garlic Naan', 'Chicken Tikka (Main)', 'Methi', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Onion Bhaji', 'Aloo Gobi', 'Bangon Hari Mirch', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Plain Papadum', 'Naan', 'Onion Bhaji', 'Madras', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Pilau Rice', 'Mini Bhaji', 'Stuffed Paratha', 'Bombay Aloo', 'Curry',,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Vegetable Curry', 'Rogon',,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Naan', 'Plain Rice', 'French Fries', 'Chicken Tikka',,,,,,,,,,,,,,,,,,,,,,,
'Kulcha Naan', 'Peshwari Naan', 'Mushroom Rice', 'Vegetable Jalfrezi', 'King Prawn Royal',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Aloo Gobi', 'Chicken Tikka Masala', 'Lamb Rezala',,,,,,,,,,,,,,,,,,,,,,,,,
'Saag Dall', 'Persian Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Chicken Tikka', 'Saag Aloo', 'Cauliflower Bhajee', 'Tandoori Chicken (Main)',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Spicy Papadum', 'Plain Papadum', 'Mini Bhaji', 'Chana Chaat', 'Royal Paneer', 'Lamb Chops', 'Mix Starter', 'Tandoori Fish', 'King Prawn Puree', 'King Prawn Butterfly', 'Grapes Special', 'Paneer Karahi',,,,,,,,,,,,,,,,
'Plain Papadum',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Royal Paneer', 'Chana Masala',,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Sheek Kehab', 'Cauliflower Bhajee', 'Mushroom Bhajee', 'Tarka Dall', 'Chicken Tikka Masala', 'Prawn Karahi',,,,,,,,,,,,,,,,,,,,,
'Lamb Tikka Biryani', 'Chicken Tikka Biryani', 'Persian Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,
'Achar Lamb', 'Garlic Chicken', 'Achar Chicken',,,,,,,,,,,,,,,,,,,,,,,,,,
'Lemonade 1.5 ltr', 'Mini Bhaji', 'COBRA (330ML)', 'Perrier Water 75cl', 'COBRA (660ML)',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Mushroom Bhajee', 'Chicken Balti', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Chapati', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Chapati', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,,
'Lamb Chops (Main)', 'Tandoori Fish (Main)', 'Tandoori Mixed Grill', 'King Prawn Shaslick',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Plain Rice', 'Pilau Rice', 'Garlic Naan', 'Bhuna', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Pilau Rice', 'Garlic Naan', 'Chicken Tikka (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'Garlic Naan', 'French Fries', 'Onion Bhaji', 'Chicken Tikka Masala', 'Korma', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Pilau Rice', 'Chicken Chaat', 'Chicken Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Keema Naan', 'Vegetable Rice', 'Dhansak', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,
'Paratha', 'Vegetable Curry', 'Curry', 'Vindaloo', 'Dhansak', 'Dhansak',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Peshwari Naan', 'Pilau Rice', 'Onion Bhaji', 'Meat Samosa', 'Saag Aloo', 'Butter Chicken', 'Korma', 'Rogon',,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Chicken Tikka (Main)', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Chicken Chaat', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Saag Aloo', 'Chicken Tikka (Main)', 'Sheek Kebab (Main)', 'Tandoori Fish (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Plain Rice', 'Stuffed Paratha', 'Chicken Chilli Masala', 'Chicken Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Red Sauce', 'Plain Papadum', 'Pilau Rice', 'Garlic Naan', 'Peshwari Naan', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'COBRA (330ML)', 'King Prawn Puree', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Chicken Balti', 'Vegetable Balti', 'Chicken Tikka Balti',,,,,,,,,,,,,,,,,,,,,,,,,,
'Spicy Papadum', 'Naan', 'Plain Rice', 'Bhindi Bhajee', 'Chicken Tikka (Main)', 'Chilli Paneer',,,,,,,,,,,,,,,,,,,,,,,
'Achar Chicken', 'Garlic Chicken', 'Garlic Lamb', 'Achar Lamb',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Naan', 'Plain Rice', 'Sheek Kehab', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Naan', 'Plain Rice', 'Sheek Kehab', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Garlic Naan', 'Sheek Kehab', 'Tandoori Chicken', 'Muttar Paneer', 'Chicken Tikka Masala', 'Chicken Tikka Jalfrezi', 'Jinga Chillies',,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Mint Sauce', 'Lime Pickle', 'Red Sauce', 'Plain Papadum', 'Pilau Rice', 'Plain Rice', 'Peshwari Naan', 'Vegetable Samosa', 'Korma', 'Achar Lamb', 'Lamb Tikka Masala', 'Lamb Chops (Main)', 'Tandoori Mixed Grill',,,,,,,,,,,,,,
'Onion Chutney', 'Plain Papadum', 'Pilau Rice', 'Tandoori King Prawn Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Naan', 'Pilau Rice', 'Chicken Tikka', 'Curry',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Bombay Aloo', 'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Paratha', 'Tarka Dall', 'Chana Masala', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Mini Bhaji', 'Chicken Tikka (Main)', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Bombay Aloo', 'Curry', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Mango Chutney', 'Plain Papadum', 'Pilau Rice', 'Peshwari Naan', 'Garlic Naan', 'Madras',,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Plain Rice', 'Mini Bhaji', 'COBRA (330ML)', 'COBRA (660ML)', 'Chicken Roshni', 'King Prawn Shaslick',,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Garlic Naan', 'Bombay Aloo', 'Lamb Chops', 'King Prawn Karahi',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Peshwari Naan', 'Pilau Rice', 'Mushroom Rice', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'French Fries', 'Aloo Dupiaza', 'Dhansak', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Fish', 'Persian Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'Pilau Rice', 'Saag Paneer', 'Chana Masala', 'Bhindi Bhajee', 'Chicken Shashlick Curry',,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Chapati', 'Naan', 'Keema Naan', 'Onion Bhaji', 'Keema Rice', 'Aloo Gobi', 'Saag Paneer', 'Madras', 'Dhansak', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,
'Lime Pickle', 'Plain Papadum', 'Chapati', 'Naan', 'Keema Naan', 'Onion Bhaji', 'Keema Rice', 'Mix Starter', 'Saag Paneer', 'Bombay Aloo', 'Curry', 'Dhansak',,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Garlic Naan', 'Mini Bhaji', 'Bombay Aloo', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'Peshwari Naan', 'Egg Rice', 'Bombay Aloo', 'Dupiaza', 'Butter Chicken', 'Chicken Shaslick',,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Pilau Rice', 'Aloo Gobi', 'Saag Dall', 'Korma', 'Saag',,,,,,,,,,,,,,,,,,,,,,,
